row_id,image,prob_edge,label
r01010,12302,0.1507,0
r01011,12302,0.2072,0
r01012,12302,0.2846,0
r01013,12653,0.2459,0
r01014,12797,0.1857,1
r01015,12797,0.167,0
r01016,12797,0.1514,0
r01017,12896,0.7367,0
r01018,12896,0.1571,0
r01019,12900,0.1602,1
r01020,12900,0.589,1
r01021,12900,0.1457,0
r01022,12900,0.2105,0
r01023,12902,0.1722,0
r01024,12996,0.1514,1
r01025,12996,0.8015,0
r01026,12996,0.559,1
r01027,12996,0.4574,1
r01028,12996,0.1514,1
r01029,12996,0.8015,1
r01030,12996,0.559,0
r01031,12996,0.4574,0
r01032,13009,0.5554,1
r01033,13010,0.5235,1
r01034,13093,0.1492,0
r01035,13093,0.1456,1
r01036,13093,0.1741,0
r01037,13093,0.2646,0
r01038,13241,0.2464,1
r01039,13423,0.1434,1
r01040,13423,0.5197,1
r01041,13425,0.2169,1
r01042,13425,0.1992,0
r01043,13425,0.1491,0
r01044,13570,0.1425,0
r01045,13570,0.1831,0
r01046,13570,0.1724,0
r01047,13570,0.1434,0
r01048,13570,0.6876,1
r01049,13570,0.1976,0
r01050,13570,0.1486,0
r01051,13571,0.2272,0
r01052,13571,0.2154,0
r01053,13571,0.1422,0
r01054,13571,0.1452,0
r01055,13571,0.9887,0
r01056,13861,0.2262,0
r01057,14062,0.1928,0
r01058,14062,0.1554,0
r01059,14062,0.2138,0
r01060,14135,0.709,1
r01061,14169,0.1789,1
r01062,14169,0.8132,1
r01063,14169,0.4527,1
r01064,14369,0.1656,1
r01065,14369,0.17,0
r01066,14369,0.1437,0
r01067,14369,0.2303,0
r01068,14369,0.1656,1
r01069,14369,0.17,0
r01070,14369,0.1437,0
r01071,14369,0.2303,1
r01072,14489,0.5268,1
r01073,14556,0.1669,0
r01074,14556,0.1668,0
r01075,14556,0.1423,1
r01076,14571,0.1777,1
r01077,14571,0.4423,0
r01078,14571,0.9238,0
r01079,14571,0.1511,0
r01080,14571,0.1508,0
r01081,14571,0.3421,0
r01082,14571,0.1546,0
r01083,14571,0.8535,0
r01084,14571,0.1428,0
r01085,14571,0.1777,1
r01086,14571,0.4423,0
r01087,14571,0.9238,0
r01088,14571,0.1511,0
r01089,14571,0.1508,0
r01090,14571,0.3421,1
r01091,14571,0.1546,0
r01092,14571,0.8535,1
r01093,14571,0.1428,0
r01094,14572,0.6664,1
r01095,14572,0.1474,1
r01096,14572,0.4341,0
r01097,14572,0.4882,0
r01098,14573,0.2799,0
r01099,14573,0.1793,0
r01100,14573,0.7825,0
r01101,14573,0.1664,0
r01102,14573,0.1432,0
r01103,14575,0.3589,0
r01104,14575,0.1454,0
r01105,14610,0.1441,0
r01106,14610,0.4268,1
r01107,14610,0.6733,0
r01108,14610,0.19,0
r01109,14610,0.1655,0
r01110,14610,0.2649,0
r01111,14610,0.152,0
r01112,14610,0.155,0
r01113,14610,0.1441,1
r01114,14610,0.4268,1
r01115,14610,0.6733,0
r01116,14610,0.19,0
r01117,14610,0.1655,0
r01118,14610,0.2649,0
r01119,14610,0.152,0
r01120,14610,0.155,0
r01121,14610,0.1441,1
r01122,14610,0.4268,1
r01123,14610,0.6733,0
r01124,14610,0.19,0
r01125,14610,0.1655,0
r01126,14610,0.2649,0
r01127,14610,0.152,0
r01128,14610,0.155,0
r01129,14624,0.2274,1
r01130,14624,0.2709,1
r01131,14624,0.1431,0
r01132,14624,0.1742,0
r01133,14624,0.4805,0
r01134,14714,0.1565,0
r01135,14714,0.2293,1
r01136,14714,0.216,0
r01137,14714,0.2614,1
r01138,14714,0.1996,1
r01139,14714,0.4129,0
r01140,14714,0.4192,1
r01141,14714,0.1506,0
r01142,14723,0.7221,1
r01143,14723,0.2256,1
r01144,14730,0.1426,0
r01145,14730,0.6319,0
r01146,14730,0.8942,1
r01147,14730,0.2825,0
r01148,14736,0.1795,1
r01149,14736,0.3082,0
r01150,14747,0.143,0
r01151,14747,0.1509,1
r01152,14747,0.1592,0
r01153,14747,0.2668,0
r01154,14747,0.7696,0
r01155,14747,0.1425,0
r01156,14747,0.5684,0
r01157,14747,0.1544,0
r01158,14747,0.1783,0
r01159,14763,0.1425,0
r01160,14763,0.143,0
r01161,14763,0.1678,1
r01162,14763,0.1463,0
r01163,14763,0.1421,1
r01164,14763,0.1604,0
r01165,14783,0.9982,1
r01166,14792,0.144,0
r01167,14792,0.1864,1
r01168,14792,0.2682,1
r01169,14792,0.1461,0
r01170,14792,0.5313,0
r01171,14812,0.1456,0
r01172,14812,0.1521,0
r01173,14812,0.143,0
r01174,14812,0.3549,1
r01175,14812,0.1423,0
r01176,14812,0.1853,0
r01177,14812,0.6453,0
r01178,14864,0.6612,0
r01179,14864,0.2626,0
r01180,14864,0.2852,0
r01181,14864,0.8693,0
r01182,14864,0.2735,0
r01183,14864,0.399,0
r01184,14864,0.4069,0
r01185,14864,0.6089,1
r01186,14864,0.1441,1
r01187,14864,0.6316,1
r01188,14867,0.1547,0
r01189,14867,0.3394,0
r01190,14867,0.161,0
r01191,14867,0.1546,0
r01192,14867,0.6171,0
r01193,14867,0.3573,1
r01194,14867,0.8505,0
r01195,14867,0.3086,0
r01196,14867,0.1547,0
r01197,14867,0.3394,0
r01198,14867,0.161,0
r01199,14867,0.1546,0
r01200,14867,0.6171,0
r01201,14867,0.3573,1
r01202,14867,0.8505,1
r01203,14867,0.3086,1
r01204,14875,0.7301,1
r01205,15008,0.1475,0
r01206,15008,0.2069,1
r01207,15050,0.5321,0
r01208,15050,0.5272,0
r01209,15050,0.158,0
r01210,15050,0.1447,1
r01211,15303,0.1561,0
r01212,15303,0.1569,0
r01213,15303,0.2305,0
r01214,15303,0.3889,0
r01215,15303,0.5098,1
r01216,15303,0.1567,0
r01217,15378,0.6159,0
r01218,15378,0.3016,0
r01219,15378,0.1558,0
r01220,15378,0.1424,0
r01221,15378,0.1482,0
r01222,15378,0.1458,0
r01223,15378,0.6159,1
r01224,15378,0.3016,0
r01225,15378,0.1558,0
r01226,15378,0.1424,0
r01227,15378,0.1482,1
r01228,15378,0.1458,0
r01229,15440,0.4051,0
r01230,15440,0.4628,0
r01231,15440,0.1748,0
r01232,15440,0.9642,0
r01233,15440,0.1454,0
r01234,15440,0.1809,0
r01235,15440,0.362,0
r01236,15440,0.1444,1
r01237,15440,0.486,0
r01238,15440,0.1894,1
r01239,15440,0.1767,0
r01240,15441,0.1444,0
r01241,15441,0.7949,0
r01242,15441,0.2589,0
r01243,15441,0.6108,0
r01244,15441,0.6235,0
r01245,15441,0.8206,0
r01246,15441,0.1931,0
r01247,15441,0.1508,0
r01248,15441,0.1444,0
r01249,15441,0.7949,1
r01250,15441,0.2589,0
r01251,15441,0.6108,0
r01252,15441,0.6235,1
r01253,15441,0.8206,0
r01254,15441,0.1931,0
r01255,15441,0.1508,0
r01256,15443,0.19,0
r01257,15443,0.3674,0
r01258,15443,0.1943,0
r01259,15443,0.1438,0
r01260,15443,0.1792,0
r01261,15443,0.2298,0
r01262,15443,0.3807,0
r01263,15443,0.4042,0
r01264,15443,0.1443,0
r01265,15443,0.1797,0
r01266,15459,0.1462,0
r01267,15459,0.6113,1
r01268,15459,0.2032,1
r01269,15459,0.1424,0
r01270,15459,0.1421,0
r01271,15475,0.1471,0
r01272,15475,0.9957,1
r01273,15496,0.9105,0
r01274,15496,0.5682,0
r01275,15496,0.1545,0
r01276,15496,0.3686,0
r01277,15496,0.1431,0
r01278,15498,0.4413,0
r01279,15498,0.1426,0
r01280,15498,0.2667,0
r01281,15498,0.8192,0
r01282,15498,0.1618,0
r01283,15498,0.2548,0
r01284,15498,0.1717,0
r01285,15498,0.4413,0
r01286,15498,0.1426,0
r01287,15498,0.2667,0
r01288,15498,0.8192,0
r01289,15498,0.1618,0
r01290,15498,0.2548,0
r01291,15498,0.1717,1
r01292,15499,0.9605,0
r01293,15499,0.1841,0
r01294,15499,0.3627,0
r01295,15499,0.1763,1
r01296,15499,0.1664,0
r01297,15499,0.4563,0
r01298,15499,0.5492,1
r01299,15499,0.2803,0
r01300,15499,0.9605,0
r01301,15499,0.1841,0
r01302,15499,0.3627,1
r01303,15499,0.1763,0
r01304,15499,0.1664,0
r01305,15499,0.4563,0
r01306,15499,0.5492,0
r01307,15499,0.2803,1
r01308,15533,0.146,1
r01309,15533,0.144,0
r01310,15533,0.2588,0
r01311,15533,0.1862,1
r01312,15533,0.1479,0
r01313,15533,0.1479,1
r01314,15533,0.9449,0
r01315,15533,0.1614,0
r01316,15533,0.977,1
r01317,15533,0.2091,1
r01318,15533,0.1935,1
r01319,15533,0.146,1
r01320,15533,0.144,0
r01321,15533,0.2588,0
r01322,15533,0.1862,1
r01323,15533,0.1479,0
r01324,15533,0.1479,1
r01325,15533,0.9449,0
r01326,15533,0.1614,0
r01327,15533,0.977,1
r01328,15533,0.2091,0
r01329,15533,0.1935,0
r01330,15533,0.146,0
r01331,15533,0.144,0
r01332,15533,0.2588,1
r01333,15533,0.1862,0
r01334,15533,0.1479,0
r01335,15533,0.1479,0
r01336,15533,0.9449,0
r01337,15533,0.1614,0
r01338,15533,0.977,1
r01339,15533,0.2091,0
r01340,15533,0.1935,0
r01341,15534,0.1497,1
r01342,15534,0.2567,1
r01343,15534,0.8058,1
r01344,15534,0.1529,0
r01345,15534,0.7673,0
r01346,15534,0.1919,0
r01347,15534,0.1472,0
r01348,15534,0.7987,0
r01349,15534,0.7343,0
r01350,15534,0.9893,0
r01351,15534,0.1497,0
r01352,15534,0.2567,0
r01353,15534,0.8058,0
r01354,15534,0.1529,0
r01355,15534,0.7673,1
r01356,15534,0.1919,0
r01357,15534,0.1472,0
r01358,15534,0.7987,0
r01359,15534,0.7343,0
r01360,15534,0.9893,1
r01361,15535,0.3915,1
r01362,15535,0.1452,0
r01363,15535,0.2265,0
r01364,15535,0.2591,0
r01365,15535,0.9916,0
r01366,15535,0.9719,0
r01367,15535,0.1593,0
r01368,15535,0.9192,1
r01369,15535,0.1731,0
r01370,15535,0.3915,1
r01371,15535,0.1452,0
r01372,15535,0.2265,0
r01373,15535,0.2591,0
r01374,15535,0.9916,0
r01375,15535,0.9719,0
r01376,15535,0.1593,0
r01377,15535,0.9192,1
r01378,15535,0.1731,0
r01379,15535,0.3915,0
r01380,15535,0.1452,1
r01381,15535,0.2265,0
r01382,15535,0.2591,0
r01383,15535,0.9916,0
r01384,15535,0.9719,0
r01385,15535,0.1593,0
r01386,15535,0.9192,0
r01387,15535,0.1731,0
r01388,15535,0.3915,1
r01389,15535,0.1452,0
r01390,15535,0.2265,0
r01391,15535,0.2591,0
r01392,15535,0.9916,0
r01393,15535,0.9719,0
r01394,15535,0.1593,0
r01395,15535,0.9192,1
r01396,15535,0.1731,1
r01397,15570,0.9405,1
r01398,15570,0.4166,0
r01399,15617,0.7986,1
r01400,15617,0.7397,0
r01401,15617,0.1439,0
r01402,15617,0.158,0
r01403,15617,0.3691,0
r01404,15617,0.1434,0
r01405,15617,0.9428,1
r01406,15617,0.3098,0
r01407,15617,0.7986,1
r01408,15617,0.7397,1
r01409,15617,0.1439,1
r01410,15617,0.158,0
r01411,15617,0.3691,1
r01412,15617,0.1434,0
r01413,15617,0.9428,0
r01414,15617,0.3098,0
r01415,15618,0.1419,0
r01416,15618,0.7518,0
r01417,15618,0.4157,1
r01418,15618,0.1693,1
r01419,15618,0.2014,1
r01420,15618,0.1579,1
r01421,15618,0.7991,1
r01422,15618,0.1808,0
r01423,15618,0.9841,0
r01424,15618,0.8373,0
r01425,15655,0.7855,0
r01426,15655,0.3333,0
r01427,15655,0.1448,0
r01428,15655,0.1515,1
r01429,15655,0.6627,1
r01430,15655,0.1651,0
r01431,15682,0.3892,0
r01432,15682,0.8077,0
r01433,15682,0.3654,1
r01434,15682,0.3216,1
r01435,15682,0.4541,1
r01436,15682,0.1462,0
r01437,15682,0.4133,0
r01438,15682,0.2562,0
r01439,15682,0.9656,0
r01440,15682,0.1499,0
r01441,15683,0.1476,0
r01442,15683,0.8492,0
r01443,15683,0.361,0
r01444,15683,0.3442,0
r01445,15683,0.2128,0
r01446,15683,0.1492,0
r01447,15683,0.4373,0
r01448,15683,0.9363,0
r01449,15683,0.3645,0
r01450,15683,0.3745,0
r01451,15683,0.2746,1
r01452,15699,0.236,1
r01453,15704,0.1707,0
r01454,15704,0.5681,1
r01455,15704,0.6489,1
r01456,15704,0.4944,0
r01457,15706,0.8556,0
r01458,15706,0.1778,0
r01459,15706,0.1498,0
r01460,15706,0.8556,0
r01461,15706,0.1778,0
r01462,15706,0.1498,0
r01463,15712,0.5163,1
r01464,15760,0.9893,0
r01465,15760,0.616,0
r01466,15760,0.8548,0
r01467,15760,0.5163,0
r01468,15760,0.2964,0
r01469,15760,0.2762,0
r01470,15760,0.6049,0
r01471,15760,0.3056,0
r01472,15760,0.1436,0
r01473,15760,0.1427,0
r01474,15760,0.7369,0
r01475,15760,0.3064,0
r01476,15760,0.9446,0
r01477,15760,0.1621,0
r01478,15760,0.1423,0
r01479,15760,0.9893,0
r01480,15760,0.616,0
r01481,15760,0.8548,1
r01482,15760,0.5163,0
r01483,15760,0.2964,0
r01484,15760,0.2762,0
r01485,15760,0.6049,1
r01486,15760,0.3056,0
r01487,15760,0.1436,0
r01488,15760,0.1427,0
r01489,15760,0.7369,0
r01490,15760,0.3064,0
r01491,15760,0.9446,0
r01492,15760,0.1621,0
r01493,15760,0.1423,0
r01494,15761,0.4045,0
r01495,15761,0.987,0
r01496,15761,0.4358,0
r01497,15761,0.6176,0
r01498,15761,0.761,0
r01499,15761,0.213,0
r01500,15761,0.9537,1
r01501,15761,0.2085,0
r01502,15761,0.1557,1
r01503,15761,0.143,0
r01504,15761,0.1526,0
r01505,15761,0.8192,1
r01506,15761,0.1635,0
r01507,15761,0.144,0
r01508,15761,0.4045,0
r01509,15761,0.987,0
r01510,15761,0.4358,0
r01511,15761,0.6176,0
r01512,15761,0.761,0
r01513,15761,0.213,0
r01514,15761,0.9537,0
r01515,15761,0.2085,0
r01516,15761,0.1557,0
r01517,15761,0.143,0
r01518,15761,0.1526,0
r01519,15761,0.8192,0
r01520,15761,0.1635,0
r01521,15761,0.144,0
r01522,15762,0.946,0
r01523,15762,0.1973,0
r01524,15762,0.2001,0
r01525,15762,0.3758,0
r01526,15762,0.9002,0
r01527,15762,0.166,0
r01528,15762,0.1453,0
r01529,15762,0.1419,0
r01530,15762,0.7672,0
r01531,15762,0.2617,0
r01532,15762,0.1421,0
r01533,15762,0.9122,0
r01534,15762,0.2181,0
r01535,15762,0.1622,0
r01536,15762,0.946,1
r01537,15762,0.1973,0
r01538,15762,0.2001,0
r01539,15762,0.3758,1
r01540,15762,0.9002,0
r01541,15762,0.166,0
r01542,15762,0.1453,0
r01543,15762,0.1419,0
r01544,15762,0.7672,0
r01545,15762,0.2617,0
r01546,15762,0.1421,0
r01547,15762,0.9122,0
r01548,15762,0.2181,0
r01549,15762,0.1622,0
r01550,15762,0.946,0
r01551,15762,0.1973,0
r01552,15762,0.2001,0
r01553,15762,0.3758,0
r01554,15762,0.9002,0
r01555,15762,0.166,0
r01556,15762,0.1453,0
r01557,15762,0.1419,0
r01558,15762,0.7672,0
r01559,15762,0.2617,0
r01560,15762,0.1421,0
r01561,15762,0.9122,0
r01562,15762,0.2181,1
r01563,15762,0.1622,0
r01564,15763,0.703,1
r01565,15763,0.4956,0
r01566,15763,0.9496,0
r01567,15763,0.5617,0
r01568,15763,0.5891,0
r01569,15763,0.5245,0
r01570,15763,0.8173,0
r01571,15763,0.5271,0
r01572,15763,0.143,0
r01573,15866,0.9102,1
r01574,15866,0.147,0
r01575,15866,0.1489,1
r01576,15866,0.142,0
r01577,15866,0.1429,0
r01578,15866,0.4115,0
r01579,15866,0.5739,0
r01580,15866,0.1842,0
r01581,15866,0.1814,0
r01582,15870,0.9925,1
r01583,15870,0.9595,0
r01584,15886,0.5329,0
r01585,15886,0.2161,1
r01586,15945,0.1568,0
r01587,15945,0.1691,0
r01588,15945,0.1763,0
r01589,15945,0.999,0
r01590,15945,0.1563,0
r01591,15945,0.1559,0
r01592,15945,0.5467,1
r01593,15945,0.1661,1
r01594,15945,0.7245,0
r01595,15945,0.8627,0
r01596,15945,0.1568,1
r01597,15945,0.1691,0
r01598,15945,0.1763,0
r01599,15945,0.999,0
r01600,15945,0.1563,1
r01601,15945,0.1559,0
r01602,15945,0.5467,0
r01603,15945,0.1661,0
r01604,15945,0.7245,0
r01605,15945,0.8627,0
r01606,15945,0.1568,0
r01607,15945,0.1691,0
r01608,15945,0.1763,0
r01609,15945,0.999,0
r01610,15945,0.1563,1
r01611,15945,0.1559,0
r01612,15945,0.5467,0
r01613,15945,0.1661,0
r01614,15945,0.7245,0
r01615,15945,0.8627,0
r01616,15950,0.4324,0
r01617,15950,0.3888,0
r01618,15950,0.67,1
r01619,15951,0.4515,0
r01620,15951,0.7541,0
r01621,15951,0.9754,1
r01622,15951,0.4011,1
r01623,15951,0.4517,1
r01624,15956,0.1487,0
r01625,15956,0.1546,1
r01626,15956,0.1641,0
r01627,15956,0.7948,0
r01628,15957,0.1499,0
r01629,15957,0.9013,1
r01630,15957,0.1427,0
r01631,15957,0.154,0
r01632,15957,0.2078,0
r01633,15957,0.3008,0
r01634,15957,0.8289,0
r01635,15957,0.1672,0
r01636,15957,0.2999,0
r01637,15957,0.1707,0
r01638,15957,0.1499,0
r01639,15957,0.9013,0
r01640,15957,0.1427,0
r01641,15957,0.154,0
r01642,15957,0.2078,0
r01643,15957,0.3008,0
r01644,15957,0.8289,0
r01645,15957,0.1672,0
r01646,15957,0.2999,0
r01647,15957,0.1707,0
r01648,16006,0.9797,1
r01649,16006,0.6737,0
r01650,16006,0.3536,1
r01651,16006,0.1508,1
r01652,16007,0.7469,1
r01653,16007,0.1559,1
r01654,16007,0.3778,0
r01655,16007,0.1439,1
r01656,16015,0.5133,1
r01657,16015,0.2404,1
r01658,16015,0.9037,1
r01659,16023,0.7793,0
r01660,16023,0.3563,0
r01661,16023,0.1467,0
r01662,16023,0.2458,0
r01663,16023,0.1536,0
r01664,16023,0.1485,0
r01665,16023,0.4744,0
r01666,16023,0.5039,0
r01667,16023,0.7793,0
r01668,16023,0.3563,0
r01669,16023,0.1467,0
r01670,16023,0.2458,1
r01671,16023,0.1536,0
r01672,16023,0.1485,0
r01673,16023,0.4744,0
r01674,16023,0.5039,0
r01675,16062,0.1929,1
r01676,16062,0.1595,0
r01677,16062,0.1432,0
r01678,16063,0.1754,0
r01679,16063,0.1541,0
r01680,16063,0.3256,0
r01681,16063,0.1509,0
r01682,16063,0.1509,0
r01683,16087,0.2807,0
r01684,16087,0.8332,1
r01685,16087,0.1424,0
r01686,16087,0.989,0
r01687,16087,0.1498,1
r01688,16110,0.283,1
r01689,16110,0.7009,1
r01690,16110,0.1488,0
r01691,16111,0.7539,0
r01692,16111,0.9359,0
r01693,16111,0.2246,1
r01694,16111,0.178,1
r01695,16126,0.1631,0
r01696,16126,0.1566,0
r01697,16126,0.144,0
r01698,16126,0.9633,1
r01699,16126,0.1737,1
r01700,16126,0.5496,0
r01701,16126,0.1631,1
r01702,16126,0.1566,1
r01703,16126,0.144,0
r01704,16126,0.9633,0
r01705,16126,0.1737,1
r01706,16126,0.5496,1
r01707,16127,0.1616,0
r01708,16127,0.1791,0
r01709,16127,0.1577,1
r01710,16127,0.9726,0
r01711,16127,0.1641,1
r01712,16127,0.9978,0
r01713,16127,0.5731,0
r01714,16147,0.1452,1
r01715,16156,0.9927,1
r01716,16156,0.1496,0
r01717,16156,0.3437,0
r01718,16181,0.5061,1
r01719,16303,0.628,0
r01720,16303,0.6447,0
r01721,16303,0.146,0
r01722,16303,0.1445,0
r01723,16303,0.1686,0
r01724,16303,0.6734,1
r01725,16303,0.6788,0
r01726,16303,0.2291,0
r01727,16345,0.1544,0
r01728,16345,0.1507,0
r01729,16345,0.6435,1
r01730,16345,0.1431,0
r01731,16345,0.1705,0
r01732,16345,0.1672,0
r01733,16345,0.1679,0
r01734,16346,0.3906,0
r01735,16346,0.9541,0
r01736,16346,0.3155,0
r01737,16346,0.1978,1
r01738,16346,0.2167,0
r01739,16346,0.1549,0
r01740,16354,0.143,0
r01741,16354,0.1464,0
r01742,16354,0.8885,0
r01743,16354,0.5419,1
r01744,16465,0.9057,1
r01745,16465,0.9981,0
r01746,16465,0.1458,0
r01747,16465,0.1993,0
r01748,16465,0.154,0
r01749,16467,0.9254,0
r01750,16467,0.1489,0
r01751,16467,0.1636,0
r01752,16467,0.1928,1
r01753,16467,0.9949,0
r01754,16467,0.5599,0
r01755,16467,0.4971,0
r01756,16482,0.1659,0
r01757,16482,0.1598,1
r01758,16482,0.2747,1
r01759,16482,0.9922,0
r01760,16482,0.1463,1
r01761,16482,0.1459,0
r01762,16482,0.1575,0
r01763,16482,0.1659,0
r01764,16482,0.1598,0
r01765,16482,0.2747,0
r01766,16482,0.9922,0
r01767,16482,0.1463,1
r01768,16482,0.1459,0
r01769,16482,0.1575,0
r01770,16484,0.2344,0
r01771,16484,0.964,1
r01772,16484,0.9989,0
r01773,16484,0.28,0
r01774,16484,0.9867,0
r01775,16484,0.9873,0
r01776,16484,0.1459,1
r01777,16484,0.2029,0
r01778,16484,0.5964,0
r01779,16484,0.9936,0
r01780,16484,0.9943,0
r01781,16484,0.1633,1
r01782,16512,0.1436,0
r01783,16512,0.166,1
r01784,16543,0.5948,0
r01785,16543,0.1421,0
r01786,16543,0.3671,0
r01787,16543,0.1603,0
r01788,16543,0.7132,0
r01789,16543,0.1445,0
r01790,16557,0.8134,1
r01791,16557,0.1601,0
r01792,16559,0.1452,0
r01793,16651,0.2639,1
r01794,16651,0.4824,0
r01795,16672,0.4035,1
r01796,16672,0.3889,0
r01797,16672,0.5111,0
r01798,16672,0.8502,0
r01799,16672,0.1503,0
r01800,16672,0.963,0
r01801,16672,0.9035,0
r01802,16672,0.3898,0
r01803,16672,0.7197,0
r01804,16675,0.7142,0
r01805,16675,0.3012,0
r01806,16675,0.1595,0
r01807,16675,0.1446,0
r01808,16675,0.143,0
r01809,16675,0.5389,1
r01810,16675,0.8354,0
r01811,16675,0.2057,1
r01812,16675,0.1487,1
r01813,16675,0.1476,0
r01814,16675,0.728,0
r01815,16675,0.8939,0
r01816,16675,0.7384,0
r01817,16675,0.7142,0
r01818,16675,0.3012,0
r01819,16675,0.1595,1
r01820,16675,0.1446,0
r01821,16675,0.143,0
r01822,16675,0.5389,0
r01823,16675,0.8354,0
r01824,16675,0.2057,0
r01825,16675,0.1487,0
r01826,16675,0.1476,0
r01827,16675,0.728,0
r01828,16675,0.8939,0
r01829,16675,0.7384,0
r01830,16700,0.5706,1
r01831,16700,0.4176,0
r01832,16700,0.303,1
r01833,16709,0.1423,0
r01834,16709,0.1953,0
r01835,16709,0.1589,1
r01836,16709,0.2006,1
r01837,16709,0.5703,0
r01838,16709,0.5457,1
r01839,16709,0.1478,0
r01840,16709,0.1423,0
r01841,16709,0.1953,0
r01842,16709,0.1589,1
r01843,16709,0.2006,1
r01844,16709,0.5703,0
r01845,16709,0.5457,1
r01846,16709,0.1478,0
r01847,16710,0.2211,1
r01848,16710,0.1993,1
r01849,16710,0.521,0
r01850,16710,0.534,1
r01851,16762,0.1494,0
r01852,16762,0.2097,0
r01853,16762,0.1429,1
r01854,16762,0.3601,1
r01855,16762,0.2596,0
r01856,16762,0.2283,0
r01857,16763,0.1439,0
r01858,16763,0.2378,0
r01859,16763,0.3893,0
r01860,16763,0.1622,0
r01861,16763,0.3331,0
r01862,16763,0.9873,0
r01863,16763,0.1553,1
r01864,16763,0.9869,0
r01865,16763,0.4895,1
r01866,16763,0.2646,0
r01867,16763,0.1569,0
r01868,16780,0.495,0
r01869,16780,0.1996,1
r01870,16780,0.1453,0
r01871,16825,0.1429,0
r01872,16825,0.143,0
r01873,16825,0.2791,0
r01874,16825,0.1434,1
r01875,16825,0.1428,1
r01876,16825,0.149,0
r01877,16827,0.1567,0
r01878,16827,0.1499,0
r01879,16827,0.2159,0
r01880,16827,0.4962,0
r01881,16827,0.2781,1
r01882,16827,0.723,0
r01883,16827,0.1567,0
r01884,16827,0.1499,1
r01885,16827,0.2159,1
r01886,16827,0.4962,0
r01887,16827,0.2781,0
r01888,16827,0.723,0
r01889,16834,0.2746,0
r01890,16834,0.1946,0
r01891,16878,0.1494,0
r01892,16878,0.9764,0
r01893,16878,0.1493,1
r01894,16878,0.2623,0
r01895,16878,0.2109,1
r01896,16878,0.1489,0
r01897,16878,0.1505,0
r01898,16878,0.1494,0
r01899,16878,0.9764,1
r01900,16878,0.1493,0
r01901,16878,0.2623,0
r01902,16878,0.2109,0
r01903,16878,0.1489,0
r01904,16878,0.1505,0
r01905,16912,0.1583,1
r01906,16912,0.1457,0
r01907,16912,0.9309,0
r01908,16912,0.4426,0
r01909,16912,0.2429,0
r01910,16912,0.1517,0
r01911,16912,0.8366,0
r01912,16912,0.1471,0
r01913,16912,0.1836,0
r01914,16912,0.1456,0
r01915,16912,0.1605,0
r01916,16912,0.9154,0
r01917,16912,0.2374,0
r01918,16913,0.5105,1
r01919,16913,0.8893,0
r01920,16913,0.2171,0
r01921,16913,0.202,0
r01922,16915,0.6105,1
r01923,16915,0.9978,1
r01924,16915,0.1502,0
r01925,16915,0.1963,0
r01926,16915,0.143,0
r01927,16915,0.577,0
r01928,16915,0.3712,0
r01929,16915,0.142,0
r01930,16938,0.1447,0
r01931,16938,0.1433,0
r01932,16938,0.3784,1
r01933,16938,0.1479,1
r01934,16938,0.1928,0
r01935,16974,0.7077,0
r01936,16974,0.2657,1
r01937,16974,0.4101,0
r01938,16974,0.3882,0
r01939,16974,0.9409,0
r01940,16974,0.2964,1
r01941,16974,0.9083,1
r01942,16974,0.4031,0
r01943,16999,0.1557,0
r01944,16999,0.2729,0
r01945,16999,0.9699,0
r01946,16999,0.3279,0
r01947,16999,0.1861,0
r01948,16999,0.2031,0
r01949,17007,0.1453,0
r01950,17007,0.1574,0
r01951,17007,0.1528,0
r01952,17007,0.1521,0
r01953,17007,0.1445,0
r01954,17007,0.5606,0
r01955,17007,0.7689,1
r01956,17007,0.1825,0
r01957,17008,0.9633,0
r01958,17008,0.1429,0
r01959,17008,0.1426,0
r01960,17008,0.1434,0
r01961,17008,0.9409,0
r01962,17008,0.9633,0
r01963,17008,0.1429,0
r01964,17008,0.1426,0
r01965,17008,0.1434,0
r01966,17008,0.9409,0
r01967,17008,0.9633,1
r01968,17008,0.1429,0
r01969,17008,0.1426,0
r01970,17008,0.1434,0
r01971,17008,0.9409,0
r01972,17009,0.4703,0
r01973,17009,0.3302,0
r01974,17009,0.1537,0
r01975,17009,0.1437,0
r01976,17021,0.2754,1
r01977,17021,0.1726,0
r01978,17026,0.1755,1
r01979,17026,0.1586,1
r01980,17026,0.1456,0
r01981,17026,0.1438,1
r01982,17026,0.148,0
r01983,17026,0.1558,0
r01984,17032,0.151,0
r01985,17032,0.142,0
r01986,17078,0.1711,0
r01987,17078,0.1545,0
r01988,17078,0.1555,0
r01989,17078,0.165,1
r01990,17078,0.168,0
r01991,17078,0.1491,0
r01992,17209,0.3029,0
r01993,17209,0.3246,0
r01994,17209,0.5291,0
r01995,17209,0.2091,0
r01996,17209,0.165,0
r01997,17209,0.5802,0
r01998,17209,0.5101,1
r01999,17209,0.1956,0
r02000,17209,0.2644,0
r02001,17209,0.2392,0
r02002,17209,0.1496,0
r02003,17209,0.1567,0
r02004,17209,0.8048,0
r02005,17211,0.8702,0
r02006,17211,0.1741,1
r02007,17211,0.8069,1
r02008,17211,0.2401,0
r02009,17211,0.4563,0
r02010,17211,0.8934,0
r02011,17211,0.3527,0
r02012,17211,0.1469,0
r02013,17211,0.143,0
r02014,17211,0.9234,0
r02015,17211,0.1489,0
